duration_s,forward_progress_m,blocked_time_s,pinned_time_s,collisions,success,start_to_goal_m
0.160,2.957,0.000,0.000,0,false,5.556
0.180,4.420,0.000,0.000,0,false,6.798
0.160,2.935,0.000,0.000,0,false,5.022
0.160,2.991,0.000,0.000,0,false,5.265
0.160,2.965,0.000,0.000,0,false,5.569
0.180,4.151,0.000,0.000,0,false,6.210
0.160,2.994,0.000,0.000,0,false,5.577
0.160,2.986,0.000,0.000,0,false,5.114
0.160,3.539,0.000,0.000,0,false,5.853
0.180,4.441,0.000,0.000,0,false,6.795
0.160,2.985,0.000,0.000,0,false,5.144
0.160,2.989,0.000,0.000,0,false,5.184
0.180,4.189,0.000,0.000,0,false,6.371
0.160,2.989,0.000,0.000,0,false,5.299
0.160,2.969,0.000,0.000,0,false,5.116
0.160,2.967,0.000,0.000,0,false,5.603
0.160,3.365,0.000,0.000,0,false,5.925
0.180,4.457,0.000,0.000,0,false,6.650
0.180,4.285,0.000,0.000,0,false,6.274
0.160,3.173,0.000,0.000,0,false,5.743
0.180,4.502,0.000,0.000,0,false,6.616
0.160,2.967,0.000,0.000,0,false,5.605
0.180,4.273,0.000,0.000,0,false,6.265
0.160,2.966,0.000,0.000,0,false,5.354
0.180,4.486,0.000,0.000,0,false,6.616
0.160,2.904,0.000,0.000,0,false,4.938
0.160,2.980,0.000,0.000,0,false,5.326
0.160,2.975,0.000,0.000,0,false,5.520
0.180,3.849,0.000,0.000,0,false,6.025
0.160,2.974,0.000,0.000,0,false,5.290
0.180,3.712,0.000,0.000,0,false,6.013
0.180,3.986,0.000,0.000,0,false,5.977
0.160,2.947,0.000,0.000,0,false,5.613
0.180,3.855,0.000,0.000,0,false,5.994
0.160,2.961,0.000,0.000,0,false,5.359
0.180,4.462,0.000,0.000,0,false,6.694
0.160,2.963,0.000,0.000,0,false,5.020
0.180,3.366,0.000,0.000,0,false,5.820
0.160,2.798,0.000,0.000,0,false,4.783
0.140,2.345,0.000,0.000,0,false,4.580
0.180,4.465,0.000,0.000,0,false,6.549
0.160,2.978,0.000,0.000,0,false,5.601
0.160,2.955,0.000,0.000,0,false,5.480
0.160,3.536,0.000,0.000,0,false,6.025
0.180,4.444,0.000,0.000,0,false,6.504
0.160,2.966,0.000,0.000,0,false,5.447
0.180,4.172,0.000,0.000,0,false,6.215
0.160,2.945,0.000,0.000,0,false,5.259
0.160,2.939,0.000,0.000,0,false,4.939
0.160,2.981,0.000,0.000,0,false,5.456
0.160,3.362,0.000,0.000,0,false,5.914
0.160,3.008,0.000,0.000,0,false,5.483
0.180,4.371,0.000,0.000,0,false,6.268
0.160,2.827,0.000,0.000,0,false,4.955
0.160,2.992,0.000,0.000,0,false,5.630
0.180,4.452,0.000,0.000,0,false,6.476
0.160,3.031,0.000,0.000,0,false,5.847
0.160,3.385,0.000,0.000,0,false,5.950
0.180,3.876,0.000,0.000,0,false,6.252
0.140,1.879,0.000,0.000,0,false,4.401
0.160,3.018,0.000,0.000,0,false,5.725
0.180,4.200,0.000,0.000,0,false,6.799
0.160,2.976,0.000,0.000,0,false,5.169
0.140,2.515,0.000,0.000,0,false,4.736
0.160,4.357,0.000,0.000,0,false,6.817
0.180,4.438,0.000,0.000,0,false,6.829
0.180,4.387,0.000,0.000,0,false,6.338
0.160,2.964,0.000,0.000,0,false,5.481
0.180,3.847,0.000,0.000,0,false,6.022
0.140,1.707,0.000,0.000,0,false,4.339
0.180,3.699,0.000,0.000,0,false,6.154
0.160,2.910,0.000,0.000,0,false,4.913
0.160,3.356,0.000,0.000,0,false,5.826
0.180,4.447,0.000,0.000,0,false,6.640
0.160,2.954,0.000,0.000,0,false,5.692
0.160,2.935,0.000,0.000,0,false,5.095
0.160,2.663,0.000,0.000,0,false,4.716
0.180,2.965,0.000,0.000,0,false,5.452
0.160,2.896,0.000,0.000,0,false,4.958
0.140,1.881,0.000,0.000,0,false,4.787
0.160,3.179,0.000,0.000,0,false,5.866
0.160,2.950,0.000,0.000,0,false,5.532
0.160,2.969,0.000,0.000,0,false,5.352
0.180,4.472,0.000,0.000,0,false,6.493
0.180,3.216,0.000,0.000,0,false,5.677
0.160,1.897,0.000,0.000,0,false,4.257
0.160,2.192,0.000,0.000,0,false,4.416
0.160,2.988,0.000,0.000,0,false,5.083
0.180,3.517,0.000,0.000,0,false,5.984
0.160,2.954,0.000,0.000,0,false,4.918
0.160,2.963,0.000,0.000,0,false,4.947
0.160,2.550,0.000,0.000,0,false,4.776
0.160,1.899,0.000,0.000,0,false,4.359
0.160,2.913,0.000,0.000,0,false,4.969
0.160,2.971,0.000,0.000,0,false,5.384
0.160,2.977,0.000,0.000,0,false,5.119
0.160,2.987,0.000,0.000,0,false,5.547
0.160,3.854,0.000,0.000,0,false,5.950
0.180,4.447,0.000,0.000,0,false,6.713
0.160,2.955,0.000,0.000,0,false,5.608
0.180,4.157,0.000,0.000,0,false,6.199
0.160,2.381,0.000,0.000,0,false,4.736
0.160,2.968,0.000,0.000,0,false,5.326
0.180,3.690,0.000,0.000,0,false,5.964
0.160,2.036,0.000,0.000,0,false,4.408
0.160,2.929,0.000,0.000,0,false,5.106
0.160,2.976,0.000,0.000,0,false,5.575
0.180,4.441,0.000,0.000,0,false,6.733
0.140,1.557,0.000,0.000,0,false,4.779
0.160,3.017,0.000,0.000,0,false,5.716
0.180,3.851,0.000,0.000,0,false,6.146
0.160,2.984,0.000,0.000,0,false,5.059
0.160,3.005,0.000,0.000,0,false,5.468
0.160,3.537,0.000,0.000,0,false,6.078
0.160,3.027,0.000,0.000,0,false,5.692
0.160,2.979,0.000,0.000,0,false,5.433
0.160,3.698,0.000,0.000,0,false,6.091
0.160,2.980,0.000,0.000,0,false,5.652
0.180,3.569,0.000,0.000,0,false,5.891
0.160,2.965,0.000,0.000,0,false,5.124
0.180,3.531,0.000,0.000,0,false,5.972
0.160,2.964,0.000,0.000,0,false,5.247
0.180,3.856,0.000,0.000,0,false,6.128
0.160,2.965,0.000,0.000,0,false,5.072
0.160,2.975,0.000,0.000,0,false,5.953
0.180,3.184,0.000,0.000,0,false,5.734
0.140,1.535,0.000,0.000,0,false,4.227
0.160,3.030,0.000,0.000,0,false,5.554
0.180,4.414,0.000,0.000,0,false,6.378
0.160,2.044,0.000,0.000,0,false,4.604
0.160,2.910,0.000,0.000,0,false,4.941
0.160,2.972,0.000,0.000,0,false,5.539
0.180,4.257,0.000,0.000,0,false,6.273
0.160,2.959,0.000,0.000,0,false,5.285
0.180,3.192,0.000,0.000,0,false,5.760
0.160,2.958,0.000,0.000,0,false,5.286
0.180,4.024,0.000,0.000,0,false,6.111
0.160,2.985,0.000,0.000,0,false,5.317
0.160,2.980,0.000,0.000,0,false,5.513
0.180,3.690,0.000,0.000,0,false,5.961
0.160,2.992,0.000,0.000,0,false,5.034
0.160,2.959,0.000,0.000,0,false,5.007
0.160,2.966,0.000,0.000,0,false,5.044
0.180,4.295,0.000,0.000,0,false,6.289
0.180,4.273,0.000,0.000,0,false,6.310
0.140,2.207,0.000,0.000,0,false,4.614
0.160,3.034,0.000,0.000,0,false,5.652
0.160,2.993,0.000,0.000,0,false,5.434
0.180,3.856,0.000,0.000,0,false,6.206
0.160,2.976,0.000,0.000,0,false,4.993
0.160,2.968,0.000,0.000,0,false,5.603
0.160,2.980,0.000,0.000,0,false,5.332
0.160,3.025,0.000,0.000,0,false,5.688
0.180,4.475,0.000,0.000,0,false,6.636
0.160,2.994,0.000,0.000,0,false,5.617
0.180,4.161,0.000,0.000,0,false,6.278
0.160,2.974,0.000,0.000,0,false,5.425
0.160,3.010,0.000,0.000,0,false,5.715
0.180,4.151,0.000,0.000,0,false,6.279
0.160,2.994,0.000,0.000,0,false,5.240
0.160,2.900,0.000,0.000,0,false,4.893
0.160,2.964,0.000,0.000,0,false,5.184
0.160,3.507,0.000,0.000,0,false,5.860
0.160,2.980,0.000,0.000,0,false,5.600
0.160,2.965,0.000,0.000,0,false,5.168
0.160,2.679,0.000,0.000,0,false,4.751
0.140,1.880,0.000,0.000,0,false,4.440
0.180,4.460,0.000,0.000,0,false,6.618
0.160,3.175,0.000,0.000,0,false,5.740
0.160,2.963,0.000,0.000,0,false,5.718
0.180,3.680,0.000,0.000,0,false,5.946
0.160,2.976,0.000,0.000,0,false,5.320
0.160,2.940,0.000,0.000,0,false,5.109
0.140,1.872,0.000,0.000,0,false,4.487
0.160,2.971,0.000,0.000,0,false,5.644
0.180,4.155,0.000,0.000,0,false,6.241
0.160,1.711,0.000,0.000,0,false,4.527
0.160,2.808,0.000,0.000,0,false,4.920
0.140,2.973,0.000,0.000,0,false,5.447
0.180,4.152,0.000,0.000,0,false,6.849
0.160,2.975,0.000,0.000,0,false,5.365
0.160,3.205,0.000,0.000,0,false,5.790
0.180,4.012,0.000,0.000,0,false,6.210
0.160,2.962,0.000,0.000,0,false,5.284
0.160,2.957,0.000,0.000,0,false,5.193
0.160,2.974,0.000,0.000,0,false,5.131
0.180,3.970,0.000,0.000,0,false,6.026
0.160,2.752,0.000,0.000,0,false,4.617
0.180,3.199,0.000,0.000,0,false,5.687
0.160,2.948,0.000,0.000,0,false,4.969
0.180,3.849,0.000,0.000,0,false,6.032
0.160,2.970,0.000,0.000,0,false,5.088
0.160,3.045,0.000,0.000,0,false,5.720
0.180,4.443,0.000,0.000,0,false,6.693
0.160,2.829,0.000,0.000,0,false,4.865
0.160,2.974,0.000,0.000,0,false,5.407
0.160,2.954,0.000,0.000,0,false,5.313
0.180,3.533,0.000,0.000,0,false,5.914
0.160,2.048,0.000,0.000,0,false,4.405
0.160,2.973,0.000,0.000,0,false,5.296
0.160,3.017,0.000,0.000,0,false,5.709
0.160,2.995,0.000,0.000,0,false,5.545
0.160,3.014,0.000,0.000,0,false,5.694
0.180,3.883,0.000,0.000,0,false,6.144
0.160,2.192,0.000,0.000,0,false,4.489
0.140,1.547,0.000,0.000,0,false,4.364
0.180,4.119,0.000,0.000,0,false,6.125
0.160,3.013,0.000,0.000,0,false,5.649
0.180,4.019,0.000,0.000,0,false,6.230
0.160,2.977,0.000,0.000,0,false,5.160
0.160,2.900,0.000,0.000,0,false,4.907
0.160,3.324,0.000,0.000,0,false,5.793
0.180,4.446,0.000,0.000,0,false,6.646
0.160,2.811,0.000,0.000,0,false,4.918
0.160,2.952,0.000,0.000,0,false,5.447
0.180,3.688,0.000,0.000,0,false,5.936
0.160,2.205,0.000,0.000,0,false,4.500
0.160,2.821,0.000,0.000,0,false,4.976
0.160,2.215,0.000,0.000,0,false,4.612
0.160,2.962,0.000,0.000,0,false,5.440
0.180,3.700,0.000,0.000,0,false,6.067
0.140,1.477,0.000,0.000,0,false,4.191
0.160,2.966,0.000,0.000,0,false,5.219
0.160,3.033,0.000,0.000,0,false,5.733
0.180,3.829,0.000,0.000,0,false,6.146
0.140,1.491,0.000,0.000,0,false,4.234
0.160,3.512,0.000,0.000,0,false,5.989
0.180,4.429,0.000,0.000,0,false,6.688
0.160,2.969,0.000,0.000,0,false,5.052
0.160,2.811,0.000,0.000,0,false,4.905
0.160,2.989,0.000,0.000,0,false,5.379
0.140,2.830,0.000,0.000,0,false,5.010
0.180,4.221,0.000,0.000,0,false,6.800
0.160,3.191,0.000,0.000,0,false,5.630
0.180,4.446,0.000,0.000,0,false,6.449
0.160,2.794,0.000,0.000,0,false,4.889
0.160,2.977,0.000,0.000,0,false,5.690
0.180,4.034,0.000,0.000,0,false,6.372
0.140,1.853,0.000,0.000,0,false,4.377
0.180,4.450,0.000,0.000,0,false,6.652
0.160,3.017,0.000,0.000,0,false,5.614
0.160,2.971,0.000,0.000,0,false,5.426
0.160,2.795,0.000,0.000,0,false,4.840
0.160,2.794,0.000,0.000,0,false,4.821
0.160,2.672,0.000,0.000,0,false,4.816
0.160,2.953,0.000,0.000,0,false,5.538
0.180,3.517,0.000,0.000,0,false,5.770
0.160,2.971,0.000,0.000,0,false,5.403
0.180,4.005,0.000,0.000,0,false,6.156
0.160,2.977,0.000,0.000,0,false,5.574
0.160,3.515,0.000,0.000,0,false,5.890
0.180,4.442,0.000,0.000,0,false,6.719
0.160,3.021,0.000,0.000,0,false,5.697
0.180,4.468,0.000,0.000,0,false,6.481
0.180,4.252,0.000,0.000,0,false,6.209
0.160,3.197,0.000,0.000,0,false,5.749
0.180,4.020,0.000,0.000,0,false,6.231
0.140,2.203,0.000,0.000,0,false,4.532
0.160,2.998,0.000,0.000,0,false,5.737
0.160,2.971,0.000,0.000,0,false,5.765
0.160,3.992,0.000,0.000,0,false,6.209
0.180,4.332,0.000,0.000,0,false,6.819
0.160,2.908,0.000,0.000,0,false,4.975
0.160,3.025,0.000,0.000,0,false,5.711
0.180,3.850,0.000,0.000,0,false,6.073
0.160,2.974,0.000,0.000,0,false,5.075
0.160,2.977,0.000,0.000,0,false,5.722
0.160,3.694,0.000,0.000,0,false,6.118
0.180,4.298,0.000,0.000,0,false,6.382
0.160,2.969,0.000,0.000,0,false,5.266
0.180,3.678,0.000,0.000,0,false,6.071
0.140,1.480,0.000,0.000,0,false,4.193
0.180,3.999,0.000,0.000,0,false,6.112
0.160,2.985,0.000,0.000,0,false,5.164
0.180,3.024,0.000,0.000,0,false,5.640
0.160,2.214,0.000,0.000,0,false,4.611
0.140,2.021,0.000,0.000,0,false,4.385
0.180,4.390,0.000,0.000,0,false,6.370
0.160,2.348,0.000,0.000,0,false,4.666
0.160,2.966,0.000,0.000,0,false,5.001
0.160,2.974,0.000,0.000,0,false,5.548
0.180,4.037,0.000,0.000,0,false,6.267
0.140,2.825,0.000,0.000,0,false,5.026
0.180,4.398,0.000,0.000,0,false,6.843
0.140,2.670,0.000,0.000,0,false,4.779
0.160,3.523,0.000,0.000,0,false,6.003
0.160,4.405,0.000,0.000,0,false,6.673
0.180,3.549,0.000,0.000,0,false,5.861
0.160,2.983,0.000,0.000,0,false,5.113
0.160,3.026,0.000,0.000,0,false,5.665
0.180,4.462,0.000,0.000,0,false,6.759
0.180,3.501,0.000,0.000,0,false,5.875
0.140,1.859,0.000,0.000,0,false,4.317
0.180,4.313,0.000,0.000,0,false,6.434
0.160,2.216,0.000,0.000,0,false,4.525
0.160,2.980,0.000,0.000,0,false,5.377
0.160,2.968,0.000,0.000,0,false,5.473
0.180,4.176,0.000,0.000,0,false,6.316
0.160,2.964,0.000,0.000,0,false,5.678
0.180,3.665,0.000,0.000,0,false,5.995
0.160,2.942,0.000,0.000,0,false,4.964
0.160,3.166,0.000,0.000,0,false,5.796
0.180,3.363,0.000,0.000,0,false,6.148
0.140,1.496,0.000,0.000,0,false,3.979
0.180,3.358,0.000,0.000,0,false,6.028
0.140,1.483,0.000,0.000,0,false,4.047
0.180,3.847,0.000,0.000,0,false,6.130
0.160,2.900,0.000,0.000,0,false,4.870
0.180,3.011,0.000,0.000,0,false,5.597
0.160,2.055,0.000,0.000,0,false,4.594
0.160,2.908,0.000,0.000,0,false,4.820
0.180,3.359,0.000,0.000,0,false,5.820
0.140,1.664,0.000,0.000,0,false,4.197
0.160,3.006,0.000,0.000,0,false,5.490
0.160,2.970,0.000,0.000,0,false,5.137
0.160,2.931,0.000,0.000,0,false,5.571
0.180,3.699,0.000,0.000,0,false,6.082
0.160,2.776,0.000,0.000,0,false,4.776
0.160,3.200,0.000,0.000,0,false,5.718
0.180,4.024,0.000,0.000,0,false,6.198
0.160,2.963,0.000,0.000,0,false,5.113
0.160,2.954,0.000,0.000,0,false,5.619
0.160,3.677,0.000,0.000,0,false,6.063
0.180,4.453,0.000,0.000,0,false,6.480
0.160,2.966,0.000,0.000,0,false,5.566
0.160,3.056,0.000,0.000,0,false,5.758
0.180,4.457,0.000,0.000,0,false,6.589
0.160,3.176,0.000,0.000,0,false,5.762
0.180,4.458,0.000,0.000,0,false,6.555
0.160,3.185,0.000,0.000,0,false,5.898
0.180,3.863,0.000,0.000,0,false,6.139
0.160,1.864,0.000,0.000,0,false,4.484
0.140,2.902,0.000,0.000,0,false,4.865
0.160,4.294,0.000,0.000,0,false,6.807
0.160,2.969,0.000,0.000,0,false,5.573
0.160,2.968,0.000,0.000,0,false,5.608
0.140,2.362,0.000,0.000,0,false,4.700
0.160,4.458,0.000,0.000,0,false,6.789
0.180,4.339,0.000,0.000,0,false,6.841
0.160,3.382,0.000,0.000,0,false,5.888
0.160,2.987,0.000,0.000,0,false,5.691
0.140,2.206,0.000,0.000,0,false,4.600
0.180,4.241,0.000,0.000,0,false,6.775
0.180,4.453,0.000,0.000,0,false,6.564
0.160,2.969,0.000,0.000,0,false,5.275
0.180,3.317,0.000,0.000,0,false,5.787
0.160,2.975,0.000,0.000,0,false,5.153
0.160,2.985,0.000,0.000,0,false,5.808
0.160,3.546,0.000,0.000,0,false,6.034
0.160,2.945,0.000,0.000,0,false,5.531
0.180,4.457,0.000,0.000,0,false,6.559
0.160,2.966,0.000,0.000,0,false,5.489
0.160,2.976,0.000,0.000,0,false,5.667
0.160,2.975,0.000,0.000,0,false,5.303
0.160,2.967,0.000,0.000,0,false,5.689
0.160,2.973,0.000,0.000,0,false,5.645
0.160,2.995,0.000,0.000,0,false,5.472
0.160,3.352,0.000,0.000,0,false,5.909
0.180,4.292,0.000,0.000,0,false,6.370
0.160,3.011,0.000,0.000,0,false,5.305
0.160,2.987,0.000,0.000,0,false,5.180
0.140,2.688,0.000,0.000,0,false,4.852
0.180,4.192,0.000,0.000,0,false,6.797
0.180,4.409,0.000,0.000,0,false,6.482
0.180,3.195,0.000,0.000,0,false,5.746
0.160,2.683,0.000,0.000,0,false,4.868
0.160,2.961,0.000,0.000,0,false,5.120
0.160,3.349,0.000,0.000,0,false,5.892
0.180,4.304,0.000,0.000,0,false,6.300
0.160,2.976,0.000,0.000,0,false,5.398
0.160,2.990,0.000,0.000,0,false,5.185
0.160,2.992,0.000,0.000,0,false,5.824
0.180,3.541,0.000,0.000,0,false,5.849
0.160,2.959,0.000,0.000,0,false,4.964
0.160,2.972,0.000,0.000,0,false,5.619
0.180,4.452,0.000,0.000,0,false,6.550
0.160,2.971,0.000,0.000,0,false,5.587
0.160,2.971,0.000,0.000,0,false,5.175
0.140,2.947,0.000,0.000,0,false,5.303
0.180,4.397,0.000,0.000,0,false,6.879
0.160,2.960,0.000,0.000,0,false,5.287
0.180,3.830,0.000,0.000,0,false,6.063
0.160,2.970,0.000,0.000,0,false,5.275
0.160,3.852,0.000,0.000,0,false,6.066
0.160,4.455,0.000,0.000,0,false,6.558
0.180,4.446,0.000,0.000,0,false,6.804
0.160,2.967,0.000,0.000,0,false,5.694
0.180,4.407,0.000,0.000,0,false,6.514
0.160,2.978,0.000,0.000,0,false,5.510
0.180,3.695,0.000,0.000,0,false,6.061
0.160,2.849,0.000,0.000,0,false,4.974
0.160,3.027,0.000,0.000,0,false,5.634
0.180,4.263,0.000,0.000,0,false,6.290
0.160,2.971,0.000,0.000,0,false,5.453
0.160,2.962,0.000,0.000,0,false,4.963
0.160,3.354,0.000,0.000,0,false,5.817
0.180,4.500,0.000,0.000,0,false,6.648
0.160,2.978,0.000,0.000,0,false,5.340
0.140,2.531,0.000,0.000,0,false,4.730
0.180,4.350,0.000,0.000,0,false,6.596
0.160,2.206,0.000,0.000,0,false,4.542
0.160,2.916,0.000,0.000,0,false,4.956
0.160,2.963,0.000,0.000,0,false,5.392
0.180,4.304,0.000,0.000,0,false,6.405
0.160,2.981,0.000,0.000,0,false,5.248
0.160,3.223,0.000,0.000,0,false,5.807
0.180,4.017,0.000,0.000,0,false,6.211
0.160,3.002,0.000,0.000,0,false,5.136
0.180,3.365,0.000,0.000,0,false,5.734
0.160,2.974,0.000,0.000,0,false,5.043
0.160,3.017,0.000,0.000,0,false,5.651
0.180,4.250,0.000,0.000,0,false,6.223
0.160,2.976,0.000,0.000,0,false,5.276
0.160,3.692,0.000,0.000,0,false,6.722
0.160,2.968,0.000,0.000,0,false,5.750
0.160,2.989,0.000,0.000,0,false,5.158
0.160,2.984,0.000,0.000,0,false,5.396
0.160,3.189,0.000,0.000,0,false,5.821
0.160,3.039,0.000,0.000,0,false,5.643
0.160,3.680,0.000,0.000,0,false,6.117
0.180,3.338,0.000,0.000,0,false,5.770
0.160,2.803,0.000,0.000,0,false,4.853
0.160,2.975,0.000,0.000,0,false,5.401
0.160,2.977,0.000,0.000,0,false,5.037
0.160,3.840,0.000,0.000,0,false,6.159
0.160,3.204,0.000,0.000,0,false,5.740
0.180,4.129,0.000,0.000,0,false,6.192
0.140,2.210,0.000,0.000,0,false,4.617
0.160,3.862,0.000,0.000,0,false,6.363
0.180,4.453,0.000,0.000,0,false,6.642
0.160,2.974,0.000,0.000,0,false,5.564
0.160,2.970,0.000,0.000,0,false,5.070
0.160,2.944,0.000,0.000,0,false,5.579
0.160,2.989,0.000,0.000,0,false,5.352
0.160,2.987,0.000,0.000,0,false,5.112
0.160,2.990,0.000,0.000,0,false,5.546
0.140,2.675,0.000,0.000,0,false,4.927
0.160,2.966,0.000,0.000,0,false,5.761
0.140,2.714,0.000,0.000,0,false,5.162
0.160,4.030,0.000,0.000,0,false,6.351
0.180,4.422,0.000,0.000,0,false,6.464
0.160,2.964,0.000,0.000,0,false,5.544
0.160,2.980,0.000,0.000,0,false,5.386
0.160,2.981,0.000,0.000,0,false,5.351
0.160,3.024,0.000,0.000,0,false,5.670
0.180,4.433,0.000,0.000,0,false,6.491
0.160,3.171,0.000,0.000,0,false,5.789
0.160,2.990,0.000,0.000,0,false,5.649
0.160,3.862,0.000,0.000,0,false,6.235
0.160,3.015,0.000,0.000,0,false,5.685
0.160,2.973,0.000,0.000,0,false,5.530
0.180,4.437,0.000,0.000,0,false,6.356
0.160,3.520,0.000,0.000,0,false,5.953
0.180,4.166,0.000,0.000,0,false,6.383
0.160,2.976,0.000,0.000,0,false,5.493
0.160,2.975,0.000,0.000,0,false,5.201
0.160,3.016,0.000,0.000,0,false,5.767
0.160,3.832,0.000,0.000,0,false,6.045
0.180,4.458,0.000,0.000,0,false,6.538
0.160,2.962,0.000,0.000,0,false,5.539
0.160,3.704,0.000,0.000,0,false,6.093
0.160,2.987,0.000,0.000,0,false,5.654
0.180,4.427,0.000,0.000,0,false,6.409
0.140,2.362,0.000,0.000,0,false,4.622
0.160,4.460,0.000,0.000,0,false,6.542
0.180,4.398,0.000,0.000,0,false,6.827
0.180,3.370,0.000,0.000,0,false,5.774
0.140,1.863,0.000,0.000,0,false,4.323
0.180,4.478,0.000,0.000,0,false,6.637
0.160,2.985,0.000,0.000,0,false,5.529
0.160,2.960,0.000,0.000,0,false,5.260
0.160,3.042,0.000,0.000,0,false,5.903
0.160,2.986,0.000,0.000,0,false,5.461
0.180,3.837,0.000,0.000,0,false,6.053
0.160,3.001,0.000,0.000,0,false,5.205
0.180,4.173,0.000,0.000,0,false,6.324
0.160,2.986,0.000,0.000,0,false,5.567
0.180,3.704,0.000,0.000,0,false,5.983
0.160,3.224,0.000,0.000,0,false,5.799
0.180,4.277,0.000,0.000,0,false,6.210
0.160,3.219,0.000,0.000,0,false,5.548
0.160,3.045,0.000,0.000,0,false,5.664
0.180,4.004,0.000,0.000,0,false,6.232
0.160,2.963,0.000,0.000,0,false,5.466
0.180,4.004,0.000,0.000,0,false,6.172
0.160,2.985,0.000,0.000,0,false,5.128
0.140,2.811,0.000,0.000,0,false,4.966
0.160,4.315,0.000,0.000,0,false,6.706
0.160,4.187,0.000,0.000,0,false,6.422
0.160,4.305,0.000,0.000,0,false,6.571
0.180,4.414,0.000,0.000,0,false,6.548
0.160,3.005,0.000,0.000,0,false,5.302
0.160,2.972,0.000,0.000,0,false,5.377
0.180,4.011,0.000,0.000,0,false,6.160
0.160,2.205,0.000,0.000,0,false,4.459
0.140,1.702,0.000,0.000,0,false,4.232
0.180,4.302,0.000,0.000,0,false,6.248
0.160,2.675,0.000,0.000,0,false,4.830
0.160,2.956,0.000,0.000,0,false,5.304
0.160,2.987,0.000,0.000,0,false,5.120
0.160,2.988,0.000,0.000,0,false,5.350
0.180,4.140,0.000,0.000,0,false,6.180
0.160,2.657,0.000,0.000,0,false,4.723
0.160,2.536,0.000,0.000,0,false,4.624
0.160,2.500,0.000,0.000,0,false,4.639
0.140,1.873,0.000,0.000,0,false,4.531
0.160,3.843,0.000,0.000,0,false,6.126
0.180,4.449,0.000,0.000,0,false,6.560
0.160,2.375,0.000,0.000,0,false,4.812
0.160,2.995,0.000,0.000,0,false,5.113
0.160,3.000,0.000,0.000,0,false,5.394
0.160,2.974,0.000,0.000,0,false,5.220
0.160,3.701,0.000,0.000,0,false,6.065
0.180,4.441,0.000,0.000,0,false,6.603
0.160,2.184,0.000,0.000,0,false,4.513
0.160,2.851,0.000,0.000,0,false,4.980
0.160,2.972,0.000,0.000,0,false,5.361
0.180,4.004,0.000,0.000,0,false,6.109
0.160,2.954,0.000,0.000,0,false,5.243
0.160,2.980,0.000,0.000,0,false,5.526
0.180,4.150,0.000,0.000,0,false,6.307
0.140,1.863,0.000,0.000,0,false,4.379
0.180,4.276,0.000,0.000,0,false,6.268
0.160,3.371,0.000,0.000,0,false,5.865
0.180,4.190,0.000,0.000,0,false,6.334
0.160,2.968,0.000,0.000,0,false,5.558
0.180,4.394,0.000,0.000,0,false,6.399
0.160,2.979,0.000,0.000,0,false,5.478
0.180,3.685,0.000,0.000,0,false,6.071
0.140,1.521,0.000,0.000,0,false,4.185
0.180,4.300,0.000,0.000,0,false,6.476
0.160,3.185,0.000,0.000,0,false,5.700
0.180,3.998,0.000,0.000,0,false,6.182
0.140,1.883,0.000,0.000,0,false,4.370
0.180,4.311,0.000,0.000,0,false,6.325
0.160,2.645,0.000,0.000,0,false,4.711
0.160,2.965,0.000,0.000,0,false,5.537
0.160,2.963,0.000,0.000,0,false,5.610
0.180,4.308,0.000,0.000,0,false,6.341
0.160,2.971,0.000,0.000,0,false,5.522
0.160,3.213,0.000,0.000,0,false,5.781
0.180,4.457,0.000,0.000,0,false,6.616
0.160,3.185,0.000,0.000,0,false,5.771
0.180,4.462,0.000,0.000,0,false,6.568
0.160,2.983,0.000,0.000,0,false,5.373
0.160,3.213,0.000,0.000,0,false,5.859
0.180,4.148,0.000,0.000,0,false,6.234
0.160,3.029,0.000,0.000,0,false,5.770
0.160,2.975,0.000,0.000,0,false,5.474
0.160,2.975,0.000,0.000,0,false,5.302
0.160,2.970,0.000,0.000,0,false,5.126
0.160,2.985,0.000,0.000,0,false,5.645
0.160,2.947,0.000,0.000,0,false,5.279
0.140,1.868,0.000,0.000,0,false,4.324
0.180,4.471,0.000,0.000,0,false,6.646
0.160,3.015,0.000,0.000,0,false,5.799
0.160,2.970,0.000,0.000,0,false,5.213
0.160,2.966,0.000,0.000,0,false,5.633
0.180,4.017,0.000,0.000,0,false,6.196
0.160,2.964,0.000,0.000,0,false,5.182
0.180,4.170,0.000,0.000,0,false,6.293
0.160,2.503,0.000,0.000,0,false,4.662
0.140,2.043,0.000,0.000,0,false,4.423
0.180,4.476,0.000,0.000,0,false,6.603
0.160,2.966,0.000,0.000,0,false,5.511
0.140,2.695,0.000,0.000,0,false,4.919
0.180,4.492,0.000,0.000,0,false,6.598
0.160,2.983,0.000,0.000,0,false,5.784
0.140,2.053,0.000,0.000,0,false,4.592
0.180,4.172,0.000,0.000,0,false,6.312
0.160,2.365,0.000,0.000,0,false,4.661
0.160,2.963,0.000,0.000,0,false,5.208
0.160,2.932,0.000,0.000,0,false,4.987
0.160,2.546,0.000,0.000,0,false,4.806
0.160,2.981,0.000,0.000,0,false,5.076
0.160,2.966,0.000,0.000,0,false,5.488
0.160,3.700,0.000,0.000,0,false,6.099
0.180,4.434,0.000,0.000,0,false,6.433
0.160,2.968,0.000,0.000,0,false,5.347
0.180,3.721,0.000,0.000,0,false,5.962
0.140,1.716,0.000,0.000,0,false,4.442
